,0
21645,"catena-[(mu-3-(dinitromethylidene)-4-nitro-3H-1,2,5-oxadiazol-2-yl)-potassium]"
21646,catena-[icosakis(mu-oxo)-tetrakis(mu-5-(pyridin-2-yl)-tetrazolato)-hexaoxo-di-copper-octa-molybdenum-tetra-silver dihydrate]
21647,"catena-[(mu-4-(2,5-dicarboxylatophenoxy)benzene-1,2-dicarboxylato)-bis(2,2'-bipyridine)-aqua-di-cadmium(ii)]"
21648,catena-[tris(mu!4$-2-(4-Carboxylatobenzoyl)benzoato)-diaqua-di-lanthanum]
21649,catena-[bis(mu!4$-2-(4-Carboxylatobenzoyl)benzoato)-(mu!2$-2-(4-carboxylatobenzoyl)benzoato)-tetra-aqua-di-cerium monohydrate]
21650,catena-[bis(mu!4$-2-(4-Carboxylatobenzoyl)benzoato)-(mu!2$-2-(4-carboxylatobenzoyl)benzoato)-tetra-aqua-di-praseodymium monohydrate]
21651,"catena-((mu!6$-imidazole-4,5-dicarboxylato)-(mu!5$-imidazole-4,5-dicarboxylato)-(mu!4$-imidazole-4,5-dicarboxylato)-(mu!2$-piperazine)-triaqua-tetra-cadmium(ii)-sodium)"
21652,"catena-[bis(mu!3$-3,5-bis(4-Carboxylatophenoxy)benzoato)-bis(mu!2$-aqua)-penta-aqua-tri-cadmium unknown solvate]"
21653,"catena-[(mu!2$-4,4'-Propane-1,3-diyldipyridine)-(mu!2$-1,2,5-thiadiazole-3,4-dicarboxylato)-aqua-cobalt trihydrate]"
21654,"catena-[tris(mu-2-(1H-imidazol-1-yl)benzene-1,4-dicarboxylato)-diaqua-di-terbium]"
21655,"catena-[bis(mu-2-(1H-imidazol-1-yl)benzene-1,4-dicarboxylato)-aqua-silver-terbium]"
21656,catena-[dodecakis(mu-formato)-hexa-magnesium unknown solvate]
21657,catena-[dodecakis(mu-formato)-hexa-cobalt]
21658,"catena-[(mu-5-(3-methyl-5-(pyrimidin-2-yl)-4H-1,2,4-triazol-4-yl)isophthalato)-zinc hexahydrate]"
21659,"catena-[(mu-5-(3-methyl-5-(pyrimidin-2-yl)-4H-1,2,4-triazol-4-yl)isophthalato)-cadmium(ii)]"
21660,"catena-[tetrakis(mu!3$-2,2'-Bipyridine-4,4'-dicarboxylato-N,N',O,O',O'')-bis(mu!3$-2,2'-bipyridine-4,4'-dicarboxylato-N,N',O,O')-triaqua-tri-copper(ii)-di-lutetium(iii) pentahydrate]"
21661,catena((mu!6$-Benzenehexacarboxylato)-octa-aqua-di-cerium(iii) monohydrate)
21662,catena((mu!6$-Benzenehexacarboxylato)-octa-aqua-di-europium(iii) monohydrate)
21663,"catena-((mu!4$-5-(3-(Pyridin-2-yl)-4H-1,2,4-triazol-4-yl)isophthalato)-copper hydrate)"
21664,"catena-((mu!4$-5-(3-(Pyridin-2-yl)-4H-1,2,4-triazol-4-yl)isophthalato)-zinc hexahydrate)"
21665,"catena-((mu!4$-5-(3-Methyl-5-(pyrazin-2-yl)-4H-1,2,4-triazol-4-yl)isophthalato)-cobalt)"
21666,"catena-((mu!4$-5-(3-Methyl-5-(pyrazin-2-yl)-4H-1,2,4-triazol-4-yl)isophthalato)-copper hydrate)"
21667,"catena-((mu!4$-5-(3-Methyl-5-(pyrazin-2-yl)-4H-1,2,4-triazol-4-yl)isophthalato)-zinc hydrate)"
21668,"catena-((mu!4$-5-(3-Methyl-5-(pyrazin-2-yl)-4H-1,2,4-triazol-4-yl)isophthalato)-cadmium hydrate)"
21669,"catena-((mu!4$-5-(3-Methyl-5-(pyrimidin-2-yl)-4H-1,2,4-triazol-4-yl)isophthalato)-cobalt hexahydrate)"
21670,"catena-((mu!4$-5-(3-Methyl-5-(pyrimidin-2-yl)-4H-1,2,4-triazol-4-yl)isophthalato)-copper hydrate)"
21671,"catena-[tetrakis(mu!5$-3,5-bis(4-carboxyphenoxy)benzoato)-tris(mu!2$-4,4'-ethene-1,2-diyldipyridine)-tetraaqua-hexa-cadmium unknown solvate]"
21672,"catena-[bis(mu-2,4,6-tri(pyrimidin-2-yl)-1,3,5-triazine)-di-silver diperchlorate]"
21673,"catena-(tris(2,2'-Bipyridine)-nickel(ii)tris(mu!2$-oxalato-O,O',O'',O''')-aluminium(iii)-sodium)"
21674,"catena-[bis(mu-2,3,5,6-tetrabromoterephthalato)-bis(mu-1,1'-(1,2-phenylenebis(methylene))bis(1H-imidazole))-di-cobalt 1,4-dioxane unknown solvate]"
21675,"catena-[bis(mu-1,1'-(1,2-phenylenebis(methylene))bis(1H-imidazole))-bis(mu-2,3,5,6-tetrabromoterephthalato)-di-cadmium unknown solvate]"
21676,"catena-[(mu-oxalato)-bis(mu-2-(4,2':6',4''-terpyridin-4'-yl)benzoato)-di-cobalt]"
21677,"catena-[bis(mu-succinato)-bis(mu-2-(4,2':6',4''-terpyridin-4'-yl)benzoato)-diaqua-tri-cobalt]"
21678,"catena-(bis(mu!2$-4-(1H-1,2,4-Triazol-1-yl)benzoato)-copper dimethylformamide solvate)"
21679,"catena-(bis(mu!2$-4-(1H-1,2,4-Triazol-1-yl)benzoato)-copper)"
21680,"catena-(bis(mu!2$-4-(1H-1,2,4-Triazol-1-yl)benzoato)-copper)"
21681,"catena-[bis(mu-4-(1H-1,2,4-triazol-1-yl)benzoato)-copper]"
21682,"catena-(bis(mu!2$-4-(1H-1,2,4-Triazol-1-yl)benzoato)-copper monohydrate)"
21683,"catena-(bis((mu!4$-N,N'-(1,4-bis(Dimethylammonio)butane)diacetato)-methanol-sodium) diperchlorate hemihydrate)"
21684,"catena-(tetrakis(mu-1,1'-(butane-1,4-diyl)bis(1H-benzimidazole))-bis(mu-5-sulfonatoisophthalato)-diaqua-tri-cobalt unknown solvate)"
21685,"catena-[(mu-[1,1'-biphenyl]-2,3,3',4'-tetracarboxylato)-(mu-4,4'-bipyridine)-triaqua-di-cadmium(ii) monohydrate]"
21686,"catena-[dimethylammonium(mu-[1,1'-biphenyl]-3,3',5,5'-tetracarboxylato)-bis(mu-5'-carboxy[1,1'-biphenyl]-3,3',5-tricarboxylato)-diaqua-tri-neodymium(iii) unknown solvate]"
21687,"catena-[tris(mu!2$-4,4'-Bipyridine)-bis(mu!2$-(R)-mandelato)-di-cobalt dinitrate nitrobenzene solvate]"
21688,"catena-[hexakis(mu!2$-4,4'-Bipyridine)-tetrakis(mu!2$-(S)-mandelato)-tetra-cobalt tetranitrate (S)-1-phenylpropan-1-ol solvate hydrate]"
21689,"catena-[hexakis(mu!2$-4,4'-Bipyridine)-tetrakis(mu!2$-(S)-mandelato)-tetra-cobalt tetranitrate (R)-1-phenylpropan-1-ol dichloromethane solvate hydrate]"
21690,"catena-[tris(mu!2$-4,4'-Bipyridine)-bis(mu!2$-(S)-mandelato)-di-cobalt dinitrate cyclohexane solvate]"
21691,"catena-[(mu!4$-5,10,15,20-tetrakis(4-Pyridyl)porphyrinato)-(mu!2$-nitrato)-di-silver(i) nitrate unknown solvate]"
21692,"catena-[heptakis(mu!5$-5,10,15,20-(4-pyridyl)porphyrinato)-diaqua-octa-silver(i)-hepta-zinc(ii) octanitrate unknown solvate]"
21693,"catena-[dotriacontakis(mu-oxido)-octakis(mu-1,1'-(hexane-1,6-diyl)bis(1H-1,2,4-triazole))-icosaoxo-tetra-copper-hexadeca-molybdenum]"
21694,"catena-((mu!4$-Selenito)-(mu!3$-selenito)-(mu!2$-4,4'-bipyridine)-tris(mu!2$-oxo)-aqua-oxo-cobalt-di-vanadium)"
21695,"catena-((mu!4$-Selenito)-(mu!3$-selenito)-(mu!2$-4,4'-bipyridine)-tris(mu!2$-oxo)-aqua-oxo-nickel-di-vanadium)"
21696,"catena-(bis(mu!4$-5-((pyridin-4-ylmethyl)amino)benzene-1,3-dicarboxylato)-(aniline)-aqua-di-manganese(ii) aniline solvate)"
21697,"catena-(bis(mu!4$-5-((pyridin-4-ylmethyl)amino)benzene-1,3-dicarboxylato)-dipyridine-di-manganese(ii) pyridine solvate)"
21698,"catena-(bis(mu!4$-5-((pyridin-4-ylmethyl)amino)benzene-1,3-dicarboxylato)-bis(4-methylpyridine)-di-manganese(ii) 4-methylpyridine solvate)"
21699,"catena-(bis(mu!4$-5-((pyridin-4-ylmethyl)amino)benzene-1,3-dicarboxylato)-(2-methylpyridine)-(N,N-dimethylformamide)-di-manganese(ii) 2-methylpyridine solvate)"
21700,"catena-(bis(mu!4$-5-((pyridin-4-ylmethyl)amino)benzene-1,3-dicarboxylato)-bis(N,N-dimethylformamide)-di-manganese(ii) 2,6-dimethylpyridine solvate)"
21701,"catena-(bis(mu!4$-5-((pyridin-4-ylmethyl)amino)benzene-1,3-dicarboxylato)-(2-methylpyridine)-dipyridine-di-manganese(ii) benzonitrile solvate)"
21702,"catena-(bis(mu!4$-5-((pyridin-4-ylmethyl)amino)benzene-1,3-dicarboxylato)-diaqua-di-manganese(ii) (dimethylamino)acetonitrile solvate)"
21703,"catena-(bis(mu!3$-Malonato)-(mu!2$-4,4'-bipyridine)-diaqua-di-manganese(ii))"
21704,"catena-(bis(mu!3$-Malonato)-(mu!2$-4,4'-bipyridyl)-diaqua-di-manganese(ii))"
21705,"catena-[hexaammine-cobalt(iii)(mu-chloro)-bis(mu-benzene-1,3,5-tricarboxylato)-di-cadmium(ii) trihydrate]"
21706,"catena-[(mu-6-(nitroazanidyl)-1,2,4,5-tetrazin-3-olato)-(mu-aqua)-diaqua-barium(ii)]"
21707,catena-(bis(mu!3$-Isonicotinato)-(mu!2$-aqua)-bis(mu!2$-iodo)-di-lead(ii))
21708,"catena-(pentakis(mu!4$-1,4-Phenylene-diacetato-O,O,O',O'',O'',O''')-(mu!4$-1,4-phenylene-diacetato-O,O',O'',O''')-diaqua-tetra-lanthanum(iii) tetrahydrate)"
21709,"catena-(tris(mu!4$-1,4-Phenylene-diacetato-O,O,O',O'',O'',O''')-bis(mu!4$-1,4-phenylene-diacetato-O,O,O',O'',O''')-(mu!4$-1,4-phenylene-diacetato-O,O',O'',O''')-diaqua-tetra-erbium(iii) tetrahydrate)"
21710,"catena-[bis(mu-N$1!,N$3!-bis(pyridin-4-yl)benzene-1,3-dicarboxamide)-bis(mu-1-[4'-(2-carboxylatopyrrolidine-1-carbonyl)[1,1'-biphenyl]-4-carbonyl]pyrrolidine-2-carboxylato)-diaqua-di-copper dihydrate]"
21711,"catena-[(mu-N$1!,N$3!-bis(pyridin-4-yl)benzene-1,3-dicarboxamide)-(mu-1-[4'-(2-carboxylatopyrrolidine-1-carbonyl)[1,1'-biphenyl]-4-carbonyl]pyrrolidine-2-carboxylato)-aqua-zinc trihydrate]"
21712,"catena-(hexakis(mu!3$-Pyridine-2,6-dicarboxylato)-hexa-aqua-tri-manganese(ii)-di-praseodymium(iii) tetrahydrate)"
21713,"catena-(hexakis(mu!3$-Pyridine-2,6-dicarboxylato)-hexa-aqua-tri-manganese(ii)-di-gadolinium(iii) heptahydrate)"
21714,"catena-(hexakis(mu!3$-Pyridine-2,6-dicarboxylato)-hexa-aqua-tri-manganese(ii)-di-erbium(iii) hexahydrate)"
21715,"catena-(bis(mu!12$-Borato)-octakis(mu!2$-1,1'-(1,4-phenylenebis(methylene))bis(1H-1,2,4-triazole))-octapentacontakis(mu!2$-oxo)-tetra-aqua-tetradecaoxo-penta-cobalt-tetracosa-tungsten octahydrate)"
21716,"catena-(tetrakis(mu!2$-thiocyanato)-(1,1'-methylenebis(1H-pyrazole))-copper(ii)-mercury(ii))"
21717,"catena-((mu!6$-4,8-Dioxo-2,6-dioxa-3a,4a,7a,8a-tetra-azacyclopenta(def)fluorene-8b,8c-dicarboxylato)-diaqua-di-lithium)"
21718,"catena-((mu-4,4'-[6-oxy-1,11-dimethyl-6-oxo-4,8-bis(2,4,6-trimethylphenyl)-6H-6lambda$5!-dibenzo[d,f][1,3,2]dioxaphosphepine-2,10-diyl]dibenzoato)-(mu-acetato)-aqua-methanol-di-strontium unknown solvate hydrate)"
21719,"catena-((mu-4,4'-[6-oxy-1,11-dimethyl-6-oxo-4,8-bis(2,4,6-trimethylphenyl)-6H-6lambda$5!-dibenzo[d,f][1,3,2]dioxaphosphepine-2,10-diyl]dibenzoato)-(mu-acetato)-aqua-methanol-di-calcium unknown solvate dihydrate)"
21720,"catena-((mu-4,4'-[6-oxy-1,11-dimethyl-6-oxo-4,8-bis(2,4,6-trimethylphenyl)-6H-6lambda$5!-dibenzo[d,f][1,3,2]dioxaphosphepine-2,10-diyl]dibenzoato)-diaqua-di-zinc acetate unknown solvate monohydrate)"
21721,"catena-[bis(mu-benzene-1,4-dicarboxylato)-(mu-4,4'-(hydrazinediylidenedimethanylylidene)dipyridine)-di-copper(ii)]"
21722,"catena-(tris(mu-4,4'-{methylenebis[(3,5-dimethyl-1H-pyrazole-1,4-diyl)]}dibenzoato)-(norbornadiene)-tri-manganese-rhodium dichloro-(norbornadiene)-rhodium acetonitrile solvate)"
21723,"catena-(tris(mu-4,4'-{methylenebis[(3,5-dimethyl-1H-pyrazole-1,4-diyl)]}dibenzoato)-(norbornadiene)-tri-manganese-rhodium tetrafluoroborate methanol solvate hydrate)"
21724,"catena-(tris(mu-4,4'-{methylenebis[(3,5-dimethyl-1H-pyrazole-1,4-diyl)]}dibenzoato)-bis(acetonitrile)-tri-manganese-rhodium chloride tetrahydrofuran solvate)"
21725,"catena-(tris(mu-4,4'-{methylenebis[(3,5-dimethyl-1H-pyrazole-1,4-diyl)]}dibenzoato)-bis(ethene)-tri-manganese-rhodium chloride n-pentane solvate)"
21726,"catena-(tris(mu-4,4'-{methylenebis[(3,5-dimethyl-1H-pyrazole-1,4-diyl)]}dibenzoato)-bis(ethene)-tri-manganese-rhodium dichloro-bis(ethene)-rhodium ethanol solvate)"
21727,"catena-((mu!4$-Naphthalene-2,6-dicarboxylato-O,O,O',O',O'',O''')-bis(mu!4$-naphthalene-2,6-dicarboxylato-O,O',O'',O''')-tetrapyridine-tri-nickel(ii))"
21728,"catena-((mu!3$-2,2'-Bipyridine-6,6'-dicarboxylato)-(nitrato-O,O')-terbium unknown solvate)"
21729,"catena-((mu-4,4'-diazenediyldipyridine)-bis(mu-malonato)-diaqua-di-zinc hemikis(4,4'-diazenediyldipyridine))"
21730,"catena-((mu-4,4'-diazenediyldipyridine)-bis(mu-malonato)-diaqua-di-manganese hemikis(4,4'-diazenediyldipyridine))"
21731,"catena-[(mu-benzene-1,2,4,5-tetracarboxylato)-(mu-4,4'-ethene-1,2-diyldipyridine)-bis(N,N-dimethylformamide)-di-zinc]"
21732,"catena-[tetrakis(mu!3$-Pyridine-2,6-dicarboxylato-N,O,O',O'',O''')-hexadeca-aqua-tetra-cerium(iii) (mu!12$-silicato)-tetracosakis(mu!2$-oxo)-dodeca-oxo-dodeca-tungsten dihydrate]"
21733,"catena-[tetrakis(mu!3$-Pyridine-2,6-dicarboxylato-N,O,O',O'',O''')-hexadeca-aqua-tetra-lanthanum(iii) (mu!12$-silicato)-tetracosakis(mu!2$-oxo)-dodeca-oxo-dodeca-tungsten dihydrate]"
21734,"catena-[tetrakis(mu!3$-Pyridine-2,6-dicarboxylato-N,O,O',O'',O''')-hexadeca-aqua-tetra-neodymium(iii) (mu!12$-silicato)-tetracosakis(mu!2$-oxo)-dodeca-oxo-dodeca-tungsten dihydrate]"
21735,"catena-[bis(mu!3$-Pyridinium-2-ylmethylphosphonato-O,O',O'')-pentakis(mu!2$-oxalato-O,O',O'',O''')-hexa-aqua-tetra-holmium(iii) hexahydrate]"
21736,"catena-[bis(mu!3$-Pyridinium-2-ylmethylphosphonato-O,O',O'')-pentakis(mu!2$-oxalato-O,O',O'',O''')-hexa-aqua-tetra-ytterbium(iii) hexahydrate]"
21737,"catena-[(mu-1,3,4,5-Tetrahydroxycyclohexanecarboxylato)-perchlorato-aqua-copper(ii) dihydrate]"
21738,"catena-(bis(mu!2$-2-Aminopyrazine-N,N')-(mu!2$-oxalato-O,O',O'',O''')-di-silver(i))"
21739,"catena-((mu!4$-Benzene-1,4-dicarboxylato-O,O,O',O')-(mu!2$-benzene-1,4-dicarboxylato-O,O')-tetrakis(mu!2$-2-aminopyrazine-N,N')-tetra-silver(i) dihydrate)"
21740,"catena-(tetrakis(mu!2$-Cyano)-(2,2':6',2''-terpyridine)-calcium-platinum)"
21741,"catena-(tetrakis(mu!2$-Cyano)-(2,2':6',2''-terpyridine)-platinum-strontium)"
21742,"catena-(tetrakis(mu!2$-Cyano)-(2,2':6',2''-terpyridine)-platinum-strontium)"
21743,"catena-[tris(mu-2',5'-bis(methylsulfanyl)-1,1':4',1''-terphenyl-4,4''-dicarboxylato)-bis(mu-iodo)-diaqua-di-copper-di-europium unknown solvate]"
21744,"catena-[bis(mu-benzene-1,4-dicarboxylato)-bis(mu-2,6-bis(4-pyridyl)tetrathiafulvalene)-di-zinc(ii) N,N-dimethylformamide solvate monohydrate]"
21745,"catena-[Methylammoniumtris(mu!2$-formato-O,O')-(zinc(ii)-cobalt(ii))]"
21746,"catena-[Methylammoniumtris(mu!2$-formato-O,O')-(zinc(ii)-cobalt(ii))]"
21747,"catena-[Methylammoniumtris(mu!2$-formato-O,O')-(zinc(ii)-cobalt(ii))]"
21748,"catena-[Methylammoniumtris(mu!2$-formato-O,O')-(zinc(ii)-cobalt(ii))]"
21749,"catena-[Methylammoniumtris(mu!2$-formato-O,O')-(zinc(ii)-cobalt(ii))]"
21750,"catena-[Methylammoniumtris(mu!2$-formato-O,O')-(cobalt(ii)-zinc(ii))]"
21751,"catena-[Methylammoniumtris(mu!2$-formato-O,O')-(cobalt(ii)-zinc(ii))]"
21752,"catena-[Methylammoniumtris(mu!2$-formato-O,O')-(cobalt(ii)-zinc(ii))]"
21753,"catena-[Methylammoniumtris(mu!2$-formato-O,O')-(cobalt(ii)-zinc(ii))]"
21754,"catena-(4,4'-bipyridine-diiumbis(mu!9$-phosphato)-tetrakis(mu!2$-4,4'-bipyridine)-tetratetracontakis(mu!2$-oxo)-decaoxo-tetra-silver(i)-octadeca-tungsten(vi) tetrahydrate)"
21755,catena-((mu!4$-2-Hydroxy-2-phosphonoacetato)-magnesium(ii))
21756,catena-(sodium(mu!4$-2-hydroxy-2-phosphonoacetato)-magnesium(ii))
21757,catena-(potassium(mu!4$-2-hydroxy-2-phosphonoacetato)-zinc(ii))
21758,"catena-[(mu!5$-1,1'-Biphenyl-2,2',6,6'-tetracarboxylato)-(mu!2$-4,4'-azopyridine)-aqua-di-zinc dimethylformamide solvate tetrahydrate]"
21759,"catena-(bis(mu!6$-1,3,5-triazine-2,4,6-triamine-N,N,N',N',N'',N''-hexaacetato)-bis(mu!2$-bis(4-pyridyl) sulfide)-hexaaqua-hexa-cadmium monohydrate)"
21760,"catena-((mu!7$-1,3,5-triazine-2,4,6-triamine-N,N,N',N',N'',N''-hexaacetato)-(mu!2$-bis(4-pyridyl) sulfide)-aqua-tri-zinc pentahydrate)"
21761,catena-[tetrakis(mu-cyano)-tetracyano-octakis(4-methylpyridine)-di-iron-tungsten]
21762,"catena-[bis(mu-5-(6-carboxylatopyridin-3-yl)benzene-1,3-dicarboxylato)-diaqua-tri-manganese]"
21763,"catena-[bis(mu-N$1!,N$3!,N$5!-tris(pyridin-3-yl)benzene-1,3,5-tricarboxamide)-bis(mu-terephthalato)-di-copper(ii)]"
21764,"catena-[bis(mu-2,7-di(pyridin-4-yl)benzo[lmn][3,8]phenanthroline-1,3,6,8(2H,7H)-tetrone)-bis(mu-4,4'-(ethene-1,2-diyl)dibenzoato)-di-cobalt(ii) unknown solvate]"
21765,"catena-[tris(mu-5,5'-diazene-1,2-diyldiisophthalato)-hexaaqua-hexa-zinc N,N-dimethylacetamide solvate decahydrate]"
21766,"catena-((mu!8$-1,3-bis(3,5-Dicarboxylatophenyl)-2,4-bis(4-pyridyl)cyclobutane)-diaqua-di-manganese trihydrate)"
21767,"catena-[bis(tris(2,2'-bipyridine)-nickel(ii)) undecakis(mu-bromo)-potassium-hexa-silver]"
21768,"catena-[bis(tris(2,2'-bipyridine)-cobalt(ii)) undecakis(mu-bromo)-potassium-hexa-silver]"
21769,"catena-[bis(tris(2,2'-bipyridine)-zinc(ii)) undecakis(mu-bromo)-potassium-hexa-silver]"
21770,"catena-(bis(mu!2$-1,4-bis(2-Methylbenzimidazol-1-ylmethyl)benzene)-bis(mu!2$-o-phenylenediacetato)-di-cadmium(ii) dihydrate)"
21771,"catena-(bis(mu!3$-m-Phenylenediacetato)-(mu!2$-1,4-bis(2-methylbenzimidazol-1-ylmethyl)benzene)-di-cadmium(ii))"
21772,"catena-(bis(mu!2$-1,4-bis(2-Methylbenzimidazol-1-ylmethyl)benzene)-bis(mu!2$-p-phenylenediacetato)-di-cadmium(ii))"
21773,"catena-(bis(mu!4$-4,4'-Oxybis(benzoato))-(mu!2$-1,4-bis(2-methylbenzimidazol-1-ylmethyl)benzene)-di-cadmium(ii))"
21774,"catena-((mu!2$-1,4-bis(2-Methylbenzimidazol-1-ylmethyl)benzene)-(mu!2$-biphenyl-4,4'-dicarboxylato)-cadmium(ii))"
21775,catena-(tetrakis(mu!5$-3-Carboxylatophenylphosphonato)-diaqua-hexaoxo-di-copper-tri-uranium pentahydrate)
21776,"catena-[(mu-4-(3,5-bis(carboxylato)phenoxy)benzene-1,2-dicarboxylato)-(2,2'-bipyridine)-di-zinc(ii)]"
21777,"catena-(bis(mu!4$-imidazole-4,5-dicarboxylato)-tris(mu!2$-1,4-bis(imidazol-1-ylmethyl)benzene)-hexachloro-hexa-zinc hemihydrate)"
21778,catena-(bis(bis(mu-pyridine-4-carbonitrile)-silver(i)) hexafluorosilicate)
21779,"catena-[bis(mu!3$-2,4,6-tris(4-Pyridyl)-1,3,5-triazine)-hexakis(iodo)-tri-zinc(ii) 2-vinyltriphenylene clathrate nitrobenzene solvate]"
21780,"catena-[bis(mu-1,1'-(butane-1,4-diyl)bis(3-methyl-1,3-dihydro-2H-imidazole-2-thione))-di-silver(i) bis(perchlorate)]"
21781,"catena-((mu!12$-3,6-dicarboxypyrazine-2,5-dicarboxylato)-di-cesium)"
21782,"catena-[(mu-[1,1'-biphenyl]-4,4'-dicarboxylato)-(mu-oxido)-(mu-aqua)-di-manganese(ii)]"
21783,"catena-[(mu-2,7-bis[(pyridin-3-yl)methyl]benzo[lmn][3,8]phenanthroline-1,3,6,8(2H,7H)-tetrone)-bis(mu-naphthalene-2,6-dicarboxylato)-di-zinc(ii) N,N-dimethylformamide solvate]"
21784,"catena-(bis(mu-formato)-bis(mu-1,1,2,2-tetrakis(4-(1H-1,2,4-triazol-1-yl)phenyl)ethene)-di-cadmium dinitrate dimethylacetamide solvate dihydrate)"
21785,catena-[bis(mu-oxalato)-copper(ii)-di-sodium(i)]
21786,"catena-[(mu-poly(3-{[(4-{[(oxomethyl)amino]methyl}phenyl)methyl]carbamoyl}-2,4-di(pyridin-3-yl)cyclobutan-1-yl))-bis(nitrato)-diaqua-cadmium(ii)]"
21787,"catena-((mu!6$-Benzene-1,2,4,5-tetracarboxylato)-(mu!4$-adipato)-diaqua-di-holmium)"
21788,"catena-(Di-potassium(mu!6$-benzene-1,2,4,5-tetracarboxylato)-(mu!4$-benzene-1,2,4,5-tetracarboxylato)-diaqua-di-cerium dihydrate)"
21789,"catena-[(mu-oxolato)-bis(mu-5-(1H-1,2,3-triazol-1-yl)benzene-1,3-dicarboxylato)-diaqua-di-neodymium(iii)]"
21790,"catena-[bis(mu-5-(1H-1,2,3-triazol-1-yl)isophthalato)-(mu-oxalato)-diaqua-di-samarium(iii)]"
21791,"catena-[bis(mu-5-(1H-1,2,3-triazol-1-yl)isophthalato)-(mu-oxalato)-diaqua-di-europium(iii)]"
21792,"catena-[bis(mu-5-(1H-1,2,3-triazol-1-yl)isophthalato)-(mu-oxalato)-diaqua-di-gadolinium(iii)]"
21793,"catena-[(mu-oxalato)-bis(mu-5-(1H-1,2,3-triazol-1-yl)isophthalato)-diaqua-di-terbium(iii)]"
21794,"catena-[(mu-oxalato)-bis(mu-5-(1H-1,2,3-triazol-1-yl)isophthalato)-diaqua-di-dysprosium(iii)]"
21795,"catena-(heptakis(mu!4$-benzene-1,4-dicarboxylato)-bis(mu!2$-benzene-1,4-dicarboxylato)-tetrakis(dimethylformamide)-hexaaqua-hexa-terbium bis(dimethylformamide) clathrate dihydrate)"
21796,"catena-(heptakis(mu!4$-benzene-1,4-dicarboxylato)-bis(mu!2$-benzene-1,4-dicarboxylato)-tetrakis(dimethylformamide)-hexaaqua-hexa-holmium bis(dimethylformamide) ethanol clathrate monohydrate)"
21797,"catena-(heptakis(mu!4$-benzene-1,4-dicarboxylato)-bis(mu!2$-benzene-1,4-dicarboxylato)-tetrakis(dimethylformamide)-hexaaqua-hexa-erbium bis(dimethylformamide) ethanol clathrate monohydrate)"
21798,"catena-[(mu-1,1'-(but-2-ene-1,4-diyl)bis(1H-benzimidazole))-bis(mu-cyclohexane-1,2-dicarboxylato)-di-cadmium(ii)]"
21799,"catena-[(mu-1,1'-(but-2-ene-1,4-diyl)bis(1H-benzimidazole))-bis(mu-pyridine-2,6-dicarboxylato)-(mu-aqua)-di-cadmium(ii)]"
21800,catena-(bis(mu!4$-malonato)-(mu!2$-aqua)-diaqua-di-strontium(ii))
21801,"catena-(bis((mu!2$-1,4-Dithiacyclohexane-S,S')-(mu!2$-nitrito-O,O,O')-silver(i)))"
21802,"catena-((mu!4$-1,4-Dithiacyclohexane-S,S,S',S')-(mu!4$-sulfato-O,O,O',O'')-(mu!2$-aqua)-di-silver(i))"
21803,"catena-(bis(piperazine-1,4-diium)dodecakis(mu!3$-hydrogen phosphito)-bis(mu!2$-piperazine)-deca-zinc(ii))"
21804,"catena-[bis(mu!3$-2,4,6-tris(4-Pyridyl)-1,3,5-triazine)-hexakis(iodo)-tri-zinc(ii) 2-((E)-buta-1,3-dien-1-yl)triphenylene nitrobenzene solvate]"
21805,"catena-[bis(mu!3$-2,4,6-tris(4-Pyridyl)-1,3,5-triazine)-hexakis(iodo)-tri-zinc(ii)2-methyl-4-(triphenylen-2-yl)-3a,4,7,7a-tetrahydro-1H-isoindole-1,3(2H)-dione cyclohexane solvate]"
21806,"catena-[bis(mu!3$-2,4,6-tris(4-Pyridyl)-1,3,5-triazine)-hexakis(iodo)-tri-zinc(ii) triphenylene 1,3-dimethyl-1H-pyrrole-2,5-dione carbon tetrachloride solvate]"
21807,"catena-[bis(mu!5$-Hydrogenphosphato)-nonakis(mu!2$-oxo)-(mu!2$-tetrakis(2-pyridyl)pyrazine-N,N',N'',N''')-diaqua-hexaoxo-di-copper-penta-molybdenum trihydrate]"
21808,catena-[tetrakis(mu-5-aminopyridine-3-carboxylato)-bis(mu-oxalato)-di-copper(i)-di-samarium(iii) monohydrate]
21809,catena-[tetrakis(mu-5-aminopyridine-3-carboxylato)-bis(mu-oxalato)-di-copper(i)-di-europium(iii) monohydrate]
21810,"catena-(bis(mu!4$-Ethylenediaminetetracetato)-heptakis(mu!2$-4,4'-bipyridine-N,N')-diaqua-dihydroxy-hexa-copper hexahydrate)"
21811,"catena-[bis(dimethylammonium)(mu-5,5'-[1H-pyrazole-3,5-diylbis(carbonylimino)]dibenzene-1,3-dicarboxylato)-cadmium unknown solvate]"
21812,"catena-[(mu-phosphato)-tetracosakis(mu-oxo)-bis(mu-4,4'-(1H-1,2,4-triazole-3,5-diyl)dibenzoato)-dodecaoxo-dodeca-molybdenum-tetra-zinc unknown solvate]"
21813,"catena-[tetrakis(mu-sulfido)-tris(mu-4,4'-(anthracene-9,10-diyl)dipyridine)-bis(iodo)-tetra-copper(i)-tungsten(vi) N,N-dimethylformamide unknown solvate]"
